ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Media_IDs,Position,Audio_Start,Audio_End,graid,add_orthography,Text_ID,refind,refindFK,isnref
chyeju_0011,mcjinghpaw,dai le loi mi makau yang kaw she ndai sharam langai mi nga taw ai da.,#	dai	le	loi	mi	makau-yang	=kaw	=she	ndai	sharam	langai	mi	nga	=taw	=ai	=da,#	well	down.there	a.little	one	beside-plain	=LOC	=then	well	otter	one	one	be	=CONT	=DECL	=HS,"well there was, well, an otter beside it, it's said.",en,MORPHEME_ALIGNED,,chyeju_mp3 chyeju_wav chyeju_eaf chyeju_xml chyeju_tsv,,25796,30023,##	other	np:dt_l	other	rn_qfr	np:l	=rn	=other	other	np.d:s	rn_qfr	rn_qfr	v:predex	=aux	=rv	=other,,chyeju,∅	∅	104	∅	∅	104	∅	∅	∅	105	∅	∅	∅	∅	∅	∅,∅	∅	104	∅	∅	104	∅	∅	∅	105	∅	∅	∅	∅	∅	∅,∅	∅	bridging	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅
chyeju_0012,mcjinghpaw,ndai sharam ndai gaw dai hku i chyai taw nga yang she,#	ndai	sharam	ndai	=gaw	dai	=hku	=i	chyai	=taw-nga	yang	=she,#	this	otter	this	=TOP	that	=like	=SFP	play	=CONT-CONT	when	=then,This otter was playing like this and,en,MORPHEME_ALIGNED,,chyeju_mp3 chyeju_wav chyeju_eaf chyeju_xml chyeju_tsv,,30023,35093,##	ln_dem	np.d:dt_s	dem_pro.d:s	=other	dem_pro:other	=rn	=other	v:pred	=aux	other	=other,,chyeju,∅	∅	105	105	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	105	105	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
chyeju_0013,mcjinghpaw,shi gaw sa tsun ai,#	shi	=gaw	sa	tsun	=ai,#	3SG	=TOP	go	say	=DECL,(The wolf) went and said.,en,MORPHEME_ALIGNED,,chyeju_mp3 chyeju_wav chyeju_eaf chyeju_xml chyeju_tsv,,35093,35741,##	pro.d:s_ds	=other	lv	v:pred	=rv,,chyeju,∅	101	∅	∅	∅	∅,∅	101	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅
chyeju_0014,mcjinghpaw,e hkau sharam e jinghku sharam e ngai e nang nga n sha mayu kun nga she,#	e	hkau	sharam	=e	jinghku	sharam	=e	ngai	e	nang	nga	n-sha	=mayu	=kun	#	0	nga	=she,#	INTJ	friend	otter	=SFP	relative	otter	=SFP	1SG	INTJ	2SG	fish	NEG-eat	=DESID	=Q	#	0	say	=then,"""Hi, friend, otter, don't you want to eat fish?"" (he) said and",en,MORPHEME_ALIGNED,,chyeju_mp3 chyeju_wav chyeju_eaf chyeju_xml chyeju_tsv,,35741,40848,##ds.neg	other	np.d:voc	nc_np.d	nc	nc	nc_np.d	nc	nc_pro.1	nc	pro.2:a	np:p	v:pred	=aux	=other	##	0.d:s_ds	v:pred	=other,,chyeju,∅	∅	105	105	∅	∅	105	∅	101	∅	105	∅	∅	∅	∅	∅	101	∅	∅,∅	∅	105	105	∅	∅	105	∅	101	∅	105	∅	∅	∅	∅	∅	101	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
chyeju_0015,mcjinghpaw,she sha mayu gaw ngai mung she sha mayu le.,#	0	0	she	sha	=mayu	=gaw	#	0	ngai	=mung	she	sha	=mayu	=le,#	0	0	indeed	eat	=DESID	=SFP	#	0	1SG	=also	indeed	eat	=DESID	=SFP,"(The otter replied) ""Of course, (I) want to eat (them). I also want to eat (them).""",en,MORPHEME_ALIGNED,,chyeju_mp3 chyeju_wav chyeju_eaf chyeju_xml chyeju_tsv,,40848,42826,##ds	0.1:a	0:p	other	v:pred	=aux	=other	##	0:p	pro.1:a	=other	other	v:pred	=aux	=other,,chyeju,∅	105	∅	∅	∅	∅	∅	∅	∅	105	∅	∅	∅	∅	∅,∅	105	∅	∅	∅	∅	∅	∅	∅	105	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
chyeju_0016,mcjinghpaw,dan jang ngai nga grai rawng ai shara langai mi mu tawn da ai.,#	dan	jang	ngai	#	0	nga	grai	rawng	=ai	%	shara	langai	mi	mu	=tawn-da	=ai,#	thus	when	1SG	#	0	fish	very	be.in	=DECL.NMLZ	%	place	one	one	see	=RES-RES	=DECL,"(The wolf said) ""Then, I found a place where there are many fish.""",en,MORPHEME_ALIGNED,,chyeju_mp3 chyeju_wav chyeju_eaf chyeju_xml chyeju_tsv,,42826,45852,##ds	other	other	pro.1:a	#ds_rc	rel_f0:l	np:s	other	v:pred	=rv	%	np:p	rn_qfr	rn_qfr	v:pred	=aux	=rv,,chyeju,∅	∅	∅	101	∅	106	103	∅	∅	∅	∅	106	∅	∅	∅	∅	∅,∅	∅	∅	101	∅	106	103	∅	∅	∅	∅	106	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅
chyeju_0017,mcjinghpaw,nang gaw sa rim u rai na,#	0	nang	=gaw	sa	rim	=u	rai	=na,#	0	2SG	=TOP	go	catch	=IMP	COP	=SEQ,"""You go catch (them) and",en,MORPHEME_ALIGNED,,chyeju_mp3 chyeju_wav chyeju_eaf chyeju_xml chyeju_tsv,,45852,47277,##ds	0:p	pro.2:a	=other	lv	v:pred	=rv	other	=other,,chyeju,∅	103	105	∅	∅	∅	∅	∅	∅,∅	103	105	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅
chyeju_0018,mcjinghpaw,nang la wa jang,#	0	nang	la	=wa	jang,#	0	2SG	take	=VEN	when,when you take (them),en,MORPHEME_ALIGNED,,chyeju_mp3 chyeju_wav chyeju_eaf chyeju_xml chyeju_tsv,,47277,48340,##	0:p	pro.2:a	v:pred	=aux	other,,chyeju,∅	103	105	∅	∅	∅,∅	103	105	∅	∅	∅,∅	∅	∅	∅	∅	∅
chyeju_0019,mcjinghpaw,bai chyawm sha ga nga yang,#	0	0	bai	chyawm	sha	=ga	#	0	nga	yang,#	0	0	again	together	eat	=HORT	#	0	say	when,"Let's eat (them) together"" (the wolf) said and",en,MORPHEME_ALIGNED,,chyeju_mp3 chyeju_wav chyeju_eaf chyeju_xml chyeju_tsv,,48340,49654,#ds	0.1:a	0:p	other	other	v:pred	=rv	##	0.d:s_ds	v:pred	other,,chyeju,∅	107	103	∅	∅	∅	∅	∅	101	∅	∅,∅	107	103	∅	∅	∅	∅	∅	101	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
chyeju_0020,mcjinghpaw,e mai sa le she mai gara kaw re rai nga san yang,#	e	mai	=s-a	=le	she	mai	#	0	gara	=kaw	re	=rai	#	0	nga	san	yang,#	INTJ	be.OK	=CSM-DECL	=SFP	indeed	be.OK	#	0	where	=LOC	COP	=Q	#	0	QUOT	ask	when,"(The otter replied) ""Yes, OK. Of course, it's OK. Where is (it)?"" (it) asked and",en,MORPHEME_ALIGNED,,chyeju_mp3 chyeju_wav chyeju_eaf chyeju_xml chyeju_tsv,,49654,52167,##ds	other	v:pred	=rv	=other	other	v:pred	##ds	0:s	np:pred_l	=rn	cop	=other	##	0.d:s_ds	other	v:pred	other,,chyeju,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	105	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	105	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
chyeju_0021,mcjinghpaw,ora langai gaw ndai kaw ndai de re nga na,#	ora	langai	=gaw	#	0	ndai	=kaw	ndai	=de	re	%	nga	=na,#	that	one	=TOP	#	0	this	=LOC	this	=ALL	COP	%	say	=SEQ,"The other one (wolf) said, ""(They) are here,"" and",en,MORPHEME_ALIGNED,,chyeju_mp3 chyeju_wav chyeju_eaf chyeju_xml chyeju_tsv,,52167,55060,##	ln_dem	np.d:s_ds	=other	##ds	0:s	dem_pro:pred_l	=rn	nc	nc	cop	%	v:pred	=other,,chyeju,∅	∅	101	∅	∅	103	106	∅	∅	∅	∅	∅	∅	∅,∅	∅	101	∅	∅	103	106	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
chyeju_0022,mcjinghpaw,hkan nang rit nga na she,#	0	0	hkan-nang	=rit	#	0	nga	=na	=she,#	0	0	follow-follow	=IMP	#	0	say	=SEQ	=then,"""Follow me,"" (he) said and",en,MORPHEME_ALIGNED,,chyeju_mp3 chyeju_wav chyeju_eaf chyeju_xml chyeju_tsv,,55060,56027,##ds	0.2:a	0.1:p	v:pred	=rv	##	0.d:s_ds	v:pred	=other	=other,,chyeju,∅	105	101	∅	∅	∅	101	∅	∅	∅,∅	105	101	∅	∅	∅	101	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
chyeju_0023,mcjinghpaw,sa madun dan she,#	0	0	0	sa	madun	=dan	=she,#	0	0	0	go	show	=CON	=then,(he) showed (the place to the otter) and,en,MORPHEME_ALIGNED,,chyeju_mp3 chyeju_wav chyeju_eaf chyeju_xml chyeju_tsv,,56027,56838,##	0.d:a	0.d:p	0:p2	lv	v:pred	=aux	=other,,chyeju,∅	101	105	106	∅	∅	∅	∅,∅	101	105	106	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅
chyeju_0024,mcjinghpaw,kaja wa sharam mung pruk re shang di i,#	kaja	=wa	sharam	=mung	pruk	re	shang	di	=i,#	really	=ADV	otter	=also	splash	LV	enter	LV	=SFP,"the otter really jumped (into the water), OK?",en,MORPHEME_ALIGNED,,chyeju_mp3 chyeju_wav chyeju_eaf chyeju_xml chyeju_tsv,,56838,59024,##	other	=other	np.d:s	=other	lv	other	v:pred	other	=other,,chyeju,∅	∅	∅	105	∅	∅	∅	∅	∅	∅,∅	∅	∅	105	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
chyeju_0025,mcjinghpaw,nga kaba law urat kaba nga urat kaba dai rim hpai wa ai,#	0	nga	kaba	=law	urat	kaba	nga-urat	kaba	dai	rim	hpai	=wa	=ai,#	0	fish	big	=INTNS	systomus	big	fish-systomus	big	that	catch	carry	=VEN	=DECL,"(he) cought and carried big fish, big black-headed fish.",en,MORPHEME_ALIGNED,,chyeju_mp3 chyeju_wav chyeju_eaf chyeju_xml chyeju_tsv,,59024,62548,##	0.d:a	np:p	rn_adj	=other	nc_np	nc	nc_np	nc	nc	lv	v:pred	=aux	=rv,,chyeju,∅	105	108	∅	∅	∅	∅	108	∅	∅	∅	∅	∅	∅,∅	105	108	∅	∅	∅	∅	108	∅	∅	∅	∅	∅	∅,∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
chyeju_0026,mcjinghpaw,rai na she la wa yang she,#	0	0	rai	=na	=she	la	=wa	yang	=she,#	0	0	COP	=SEQ	=then	take	=VEN	when	=then,"Then, (he) took (it) and",en,MORPHEME_ALIGNED,,chyeju_mp3 chyeju_wav chyeju_eaf chyeju_xml chyeju_tsv,,62548,64389,##	0.d:a	0:p	other	=other	=other	v:pred	=aux	other	=other,,chyeju,∅	105	108	∅	∅	∅	∅	∅	∅	∅,∅	105	108	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
chyeju_0027,mcjinghpaw,ning gaw rai sai nga na she,#	ning	=gaw	rai	=s-ai	#	0	nga	=na	=she,#	thus	=TOP	COP	=CSM-DECL	#	0	say	=SEQ	=then,"""This is it,"" (he) said and",en,MORPHEME_ALIGNED,,chyeju_mp3 chyeju_wav chyeju_eaf chyeju_xml chyeju_tsv,,64389,65546,##ds	other	=other	vother:pred	=rv	##	0.d:s_ds	v:pred	=other	=other,,chyeju,∅	∅	∅	∅	∅	∅	105	∅	∅	∅,∅	∅	∅	∅	∅	∅	105	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
chyeju_0028,mcjinghpaw,dai sharam dai gaw lawhpa myit rawng ai,#	dai	sharam	dai	=gaw	lawhpa	rawng	=ai,#	that	otter	that	=TOP	greedy-mind	be.in	=DECL,This otter [meaning the wolf] was greedy.,en,WORD_ALIGNED,,chyeju_mp3 chyeju_wav chyeju_eaf chyeju_xml chyeju_tsv,,65546,67233,##	nc	nc	dem_pro.d:s	=other	np:other	v:pred	=rv,,chyeju,∅	∅	∅	101	∅	∅	∅	∅,∅	∅	∅	101	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅
chyeju_0029,mcjinghpaw,shi na shi sha mayu ai re majaw,#	0	shi	=na	shi	sha	=mayu	=ai	re	majaw,#	0	3SG	=GEN	3SG	eat	=DESID	=DECL	COP	because,Because he wanted to eat (it),en,MORPHEME_ALIGNED,,chyeju_mp3 chyeju_wav chyeju_eaf chyeju_xml chyeju_tsv,,67233,68698,##	0:p	nc	nc	pro.d:a	v:pred	=aux	=rv	other	other,,chyeju,∅	108	∅	∅	101	∅	∅	∅	∅	∅,∅	108	∅	∅	101	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
chyeju_0030,mcjinghpaw,shi gaw tsun na she,#	shi	=gaw	tsun	=na	=she,#	3SG	=TOP	say	=SEQ	=then,he said,en,MORPHEME_ALIGNED,,chyeju_mp3 chyeju_wav chyeju_eaf chyeju_xml chyeju_tsv,,68698,69671,##	pro.d:s_ds	=other	v:pred	=other	=other,,chyeju,∅	101	∅	∅	∅	∅,∅	101	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅
chyeju_0031,mcjinghpaw,e hkau e an lahkawng gaw ya ndai hpe jinghku sharam e an lahkawng ya ndai gara hku garan sha na ma,#	e	hkau	=e	an	lahkawng	=gaw	ya	ndai	=hpe	jinghku	sharam	=e	an	lahkawng	ya	ndai	gara	=hku	garan	sha	=na	=ma,#	INTJ	friend	=SFP	1DU	two	=TOP	now	this	=ACC	relative	otter	=SFP	1DU	two	now	this	how	=like	divide	eat	=IRR	=Q,"""Friend otter, now how will we two divide and eat this?""",en,MORPHEME_ALIGNED,,chyeju_mp3 chyeju_wav chyeju_eaf chyeju_xml chyeju_tsv,,69671,75646,##ds	nc	nc_np.d	nc	nc_pro.1	nc	nc	nc	nc_dem_pro	nc	ln_np	np.d:voc	=other	pro.1:a	rn_qfr	other	dem_pro:p	other	=rn	lv	v:pred	=aux	=other,,chyeju,∅	∅	105	∅	107	∅	∅	∅	108	∅	∅	105	∅	107	∅	∅	108	∅	∅	∅	∅	∅	∅,∅	∅	105	∅	107	∅	∅	∅	108	∅	∅	105	∅	107	∅	∅	108	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅
chyeju_0032,mcjinghpaw,nang law sha kau ngai law sha kau rai yang mung,#	#	0	nang	law	sha	=kau	%	#	0	ngai	law	sha	=kau	rai	yang	=mung	%,#	#	0	2SG	many	eat	=away	%	#	0	1SG	many	eat	=away	COP	when	=also	%,"""When you eat (it) more, or I eat (it) more,",en,MORPHEME_ALIGNED,,chyeju_mp3 chyeju_wav chyeju_eaf chyeju_xml chyeju_tsv,,75660,77374,##ds.neg	#ds_ac	0:p	pro.2:a	other	v:pred	=aux	%	#ds_ac	0:p	pro.1:a	other	v:pred	=aux	other	other	=other	%,,chyeju,∅	∅	108	105	∅	∅	∅	∅	∅	108	101	∅	∅	∅	∅	∅	∅	∅,∅	∅	108	105	∅	∅	∅	∅	∅	108	101	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
chyeju_0033,mcjinghpaw,an lahkawng gaw n rap ra ai i,an	lahkawng	=gaw	n-rap	=ra	=ai	=i,1DU	two	=TOP	NEG-be.even	=need	=DECL	=SFP,"we two are not even, are we?",en,MORPHEME_ALIGNED,,chyeju_mp3 chyeju_wav chyeju_eaf chyeju_xml chyeju_tsv,,77374,80028,pro.1:s	rn_qfr	=other	v:pred	=aux	=rv	=other,,chyeju,107	∅	∅	∅	∅	∅	∅,107	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅
chyeju_0034,mcjinghpaw,dai majaw rap ra na matu,#	0	0	dai	majaw	#	0	rap	=ra	=na	matu	%,#	0	0	that	because	#	0	be.even	=need	=IRR	for	%,So in order to be even,en,MORPHEME_ALIGNED,,chyeju_mp3 chyeju_wav chyeju_eaf chyeju_xml chyeju_tsv,,80028,81131,##ds	0.1:a	0:p	dem_pro:other	other	#ds_ac	0.1:s	v:pred	=aux	=aux	other	%,,chyeju,∅	107	108	∅	∅	∅	107	∅	∅	∅	∅	∅,∅	107	108	∅	∅	∅	107	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
chyeju_0035,mcjinghpaw,shen la na she chyawm sha ga.,shen	=la	=na	=she	#	0	0	chyawm	sha	=ga,weigh	=take	=SEQ	=then	#	0	0	together	eat	=HORT,let (us) weigh (it) and let (us) eat (it) together.,en,MORPHEME_ALIGNED,,chyeju_mp3 chyeju_wav chyeju_eaf chyeju_xml chyeju_tsv,,81131,82681,v:pred	=aux	=other	=other	##ds	0.1:a	0:p	other	v:pred	=rv,,chyeju,∅	∅	∅	∅	∅	107	108	∅	∅	∅,∅	∅	∅	∅	∅	107	108	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
chyeju_0036,mcjinghpaw,dai majaw nang sumwum de jahkring mi shang di,#	dai	majaw	nang	sumwum	=de	jahkring	mi	shang	di,#	that	because	2SG	bush	=ALL	for.a.while	one	enter	LV,"So, you enter into the bush and",en,MORPHEME_ALIGNED,,chyeju_mp3 chyeju_wav chyeju_eaf chyeju_xml chyeju_tsv,,82681,84484,##ds	dem_pro:other	other	pro.2:s	np:g	=rn	other	rn_qfr	v:pred	other,,chyeju,∅	∅	∅	105	109	∅	∅	∅	∅	∅,∅	∅	∅	105	109	∅	∅	∅	∅	∅,∅	∅	∅	∅	new	∅	∅	∅	∅	∅
chyeju_0037,mcjinghpaw,sumwum kaw na ndai sumru le i dai naw sa gawng wa rit.,#	0	sumwum	=kaw	=na	ndai	sumru	=le	=i	dai	naw	sa	gawng	=wa	=rit,#	0	bush	=LOC	=GEN	well	vine	=SFP	=SFP	that	still	go	pull	=VEN	=IMP,"you go and pull it, the vine of the bush.",en,MORPHEME_ALIGNED,,chyeju_mp3 chyeju_wav chyeju_eaf chyeju_xml chyeju_tsv,,84484,88094,##ds	0.2:a	ln_np	=ln	=ln	other	np:dt	=other	=other	dem_pro:p	other	lv	v:pred	=aux	=rv,,chyeju,∅	105	∅	∅	∅	∅	110	∅	∅	110	∅	∅	∅	∅	∅,∅	105	∅	∅	∅	∅	110	∅	∅	110	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅
chyeju_0038,mcjinghpaw,rai na shen la na she sha ga,#	0	0	rai	=na	shen	=la	=na	=she	#	0	0	sha	=ga,#	0	0	COP	=SEQ	weigh	=take	=SEQ	=then	#	0	0	eat	=HORT,Then (we) will weigh (it) and let (us) eat (it).,en,MORPHEME_ALIGNED,,chyeju_mp3 chyeju_wav chyeju_eaf chyeju_xml chyeju_tsv,,88094,89431,##ds	0.1:a	0:p	other	=other	v:pred	=aux	=other	=other	##ds	0.1:a	0:p	v:pred	=rv,,chyeju,∅	107	108	∅	∅	∅	∅	∅	∅	∅	107	108	∅	∅,∅	107	108	∅	∅	∅	∅	∅	∅	∅	107	108	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
